측정시간,장비명,℃,%rF
2026-04-19T22:00:00Z,A-(401호 회로창고 1),23.0,47.9
2026-04-19T22:00:00Z,B-(401호 회로창고 2),22.6,48.1
2026-04-19T23:00:00Z,A-(401호 회로창고 1),22.9,51.4
2026-04-19T23:00:00Z,B-(401호 회로창고 2),22.6,51.2
2026-04-20T00:00:00Z,A-(401호 회로창고 1),22.7,49.8
2026-04-20T00:00:00Z,B-(401호 회로창고 2),22.7,49.1
2026-04-20T00:00:00Z,C-(402호 수입검사),22.7,39.1
2026-04-20T00:00:00Z,D-(406호 기구창고),23.0,43.5
2026-04-20T00:00:00Z,E-(408호 OQC),21.3,44.2
2026-04-20T00:00:00Z,F-(807호 생산 Line),21.6,43.0
2026-04-20T00:00:00Z,G-(401호 기구창고),22.1,51.3
2026-04-20T01:00:00Z,A-(401호 회로창고 1),22.7,49.2
2026-04-20T01:00:00Z,B-(401호 회로창고 2),22.9,47.4
2026-04-20T01:00:00Z,C-(402호 수입검사),22.9,40.0
2026-04-20T01:00:00Z,D-(406호 기구창고),22.7,42.9
2026-04-20T01:00:00Z,E-(408호 OQC),21.5,45.2
2026-04-20T01:00:00Z,F-(807호 생산 Line),21.6,45.9
2026-04-20T01:00:00Z,G-(401호 기구창고),22.2,50.9
2026-04-20T02:00:00Z,A-(401호 회로창고 1),22.6,54.1
2026-04-20T02:00:00Z,B-(401호 회로창고 2),22.9,50.9
2026-04-20T02:00:00Z,C-(402호 수입검사),23.0,41.1
2026-04-20T02:00:00Z,D-(406호 기구창고),22.5,43.3
2026-04-20T02:00:00Z,E-(408호 OQC),21.5,46.4
2026-04-20T02:00:00Z,F-(807호 생산 Line),20.5,45.2
2026-04-20T02:00:00Z,G-(401호 기구창고),22.3,50.7
2026-04-20T03:00:00Z,A-(401호 회로창고 1),22.9,50.5
2026-04-20T03:00:00Z,B-(401호 회로창고 2),23.1,49.2
2026-04-20T03:00:00Z,C-(402호 수입검사),23.1,42.2
2026-04-20T03:00:00Z,D-(406호 기구창고),22.3,44.1
2026-04-20T03:00:00Z,E-(408호 OQC),22.3,47.4
2026-04-20T03:00:00Z,F-(807호 생산 Line),20.4,46.3
2026-04-20T03:00:00Z,G-(401호 기구창고),22.4,51.3
2026-04-20T04:00:00Z,A-(401호 회로창고 1),22.8,50.0
2026-04-20T04:00:00Z,B-(401호 회로창고 2),23.0,48.9
2026-04-20T04:00:00Z,C-(402호 수입검사),23.0,43.2
2026-04-20T04:00:00Z,D-(406호 기구창고),22.3,46.2
2026-04-20T04:00:00Z,E-(408호 OQC),22.6,47.7
2026-04-20T04:00:00Z,F-(807호 생산 Line),20.2,46.0
2026-04-20T04:00:00Z,G-(401호 기구창고),22.4,51.5
2026-04-20T05:00:00Z,A-(401호 회로창고 1),22.9,49.3
2026-04-20T05:00:00Z,B-(401호 회로창고 2),22.9,48.3
2026-04-20T05:00:00Z,C-(402호 수입검사),23.0,43.2
2026-04-20T05:00:00Z,D-(406호 기구창고),22.1,45.6
2026-04-20T05:00:00Z,E-(408호 OQC),22.6,47.8
2026-04-20T05:00:00Z,F-(807호 생산 Line),20.1,47.1
2026-04-20T05:00:00Z,G-(401호 기구창고),22.4,51.7
2026-04-20T06:00:00Z,A-(401호 회로창고 1),22.9,46.7
2026-04-20T06:00:00Z,B-(401호 회로창고 2),22.9,47.0
2026-04-20T06:00:00Z,C-(402호 수입검사),22.9,43.2
2026-04-20T06:00:00Z,D-(406호 기구창고),21.9,45.8
2026-04-20T06:00:00Z,E-(408호 OQC),22.6,47.9
2026-04-20T06:00:00Z,F-(807호 생산 Line),20.2,47.2
2026-04-20T06:00:00Z,G-(401호 기구창고),22.4,51.7
2026-04-20T07:00:00Z,A-(401호 회로창고 1),22.9,51.2
2026-04-20T07:00:00Z,B-(401호 회로창고 2),22.9,50.4
2026-04-20T07:00:00Z,C-(402호 수입검사),22.9,42.1
2026-04-20T07:00:00Z,D-(406호 기구창고),21.8,47.2
2026-04-20T07:00:00Z,E-(408호 OQC),22.7,47.4
2026-04-20T07:00:00Z,F-(807호 생산 Line),20.1,46.6
2026-04-20T07:00:00Z,G-(401호 기구창고),22.4,51.5
2026-04-20T08:00:00Z,A-(401호 회로창고 1),22.9,49.3
2026-04-20T08:00:00Z,B-(401호 회로창고 2),22.8,47.8
2026-04-20T08:00:00Z,C-(402호 수입검사),22.9,39.8
2026-04-20T08:00:00Z,D-(406호 기구창고),22.1,45.9
2026-04-20T08:00:00Z,E-(408호 OQC),22.7,46.8
2026-04-20T08:00:00Z,F-(807호 생산 Line),20.2,46.6
2026-04-20T08:00:00Z,G-(401호 기구창고),22.4,51.0
2026-04-20T09:00:00Z,A-(401호 회로창고 1),23.1,50.2
2026-04-20T09:00:00Z,B-(401호 회로창고 2),22.7,49.8
2026-04-20T10:00:00Z,A-(401호 회로창고 1),22.9,48.4
2026-04-20T10:00:00Z,B-(401호 회로창고 2),22.4,48.9
2026-04-20T11:00:00Z,A-(401호 회로창고 1),22.8,53.8
2026-04-20T11:00:00Z,B-(401호 회로창고 2),22.4,52.7
2026-04-20T12:00:00Z,A-(401호 회로창고 1),22.9,48.3
2026-04-20T12:00:00Z,B-(401호 회로창고 2),22.3,49.3
2026-04-20T13:00:00Z,A-(401호 회로창고 1),23.1,52.7
2026-04-20T13:00:00Z,B-(401호 회로창고 2),22.4,53.7
2026-04-20T14:00:00Z,A-(401호 회로창고 1),22.8,50.6
2026-04-20T14:00:00Z,B-(401호 회로창고 2),22.3,51.5
2026-04-20T15:00:00Z,A-(401호 회로창고 1),22.8,48.6
2026-04-20T15:00:00Z,B-(401호 회로창고 2),22.2,49.6
2026-04-20T16:00:00Z,A-(401호 회로창고 1),22.8,47.5
2026-04-20T16:00:00Z,B-(401호 회로창고 2),22.2,48.7
2026-04-20T17:00:00Z,A-(401호 회로창고 1),22.8,52.1
2026-04-20T17:00:00Z,B-(401호 회로창고 2),22.3,53.1
2026-04-20T18:00:00Z,A-(401호 회로창고 1),22.8,49.4
2026-04-20T18:00:00Z,B-(401호 회로창고 2),22.2,50.6
2026-04-20T19:00:00Z,A-(401호 회로창고 1),22.8,48.2
2026-04-20T19:00:00Z,B-(401호 회로창고 2),22.2,49.4
2026-04-20T20:00:00Z,A-(401호 회로창고 1),22.8,47.6
2026-04-20T20:00:00Z,B-(401호 회로창고 2),22.3,55.2
2026-04-20T21:00:00Z,A-(401호 회로창고 1),23.0,50.5
2026-04-20T21:00:00Z,B-(401호 회로창고 2),22.2,52.3
2026-04-20T22:00:00Z,A-(401호 회로창고 1),22.9,48.6
2026-04-20T22:00:00Z,B-(401호 회로창고 2),22.1,50.0
2026-04-20T23:00:00Z,A-(401호 회로창고 1),22.9,52.3
2026-04-20T23:00:00Z,B-(401호 회로창고 2),22.1,53.7
2026-04-21T00:00:00Z,A-(401호 회로창고 1),22.9,49.3
2026-04-21T00:00:00Z,B-(401호 회로창고 2),22.2,50.9
2026-04-21T00:00:00Z,C-(402호 수입검사),23.8,32.4
2026-04-21T00:00:00Z,D-(406호 기구창고),24.5,39.2
2026-04-21T00:00:00Z,E-(408호 OQC),22.5,36.5
2026-04-21T00:00:00Z,F-(807호 생산 Line),21.0,41.3
2026-04-21T00:00:00Z,G-(401호 기구창고),21.6,47.0
2026-04-21T01:00:00Z,A-(401호 회로창고 1),22.9,48.6
2026-04-21T01:00:00Z,B-(401호 회로창고 2),22.5,48.8
2026-04-21T01:00:00Z,C-(402호 수입검사),24.2,29.9
2026-04-21T01:00:00Z,D-(406호 기구창고),24.2,42.1
2026-04-21T01:00:00Z,E-(408호 OQC),23.3,34.0
2026-04-21T01:00:00Z,F-(807호 생산 Line),21.4,40.9
2026-04-21T01:00:00Z,G-(401호 기구창고),21.8,46.9
2026-04-21T02:00:00Z,A-(401호 회로창고 1),22.9,50.8
2026-04-21T02:00:00Z,B-(401호 회로창고 2),22.8,50.0
2026-04-21T02:00:00Z,C-(402호 수입검사),24.7,28.8
2026-04-21T02:00:00Z,D-(406호 기구창고),24.1,42.5
2026-04-21T02:00:00Z,E-(408호 OQC),22.9,28.7
2026-04-21T02:00:00Z,F-(807호 생산 Line),21.7,40.0
2026-04-21T02:00:00Z,G-(401호 기구창고),21.9,46.1
2026-04-21T03:00:00Z,A-(401호 회로창고 1),22.9,49.4
2026-04-21T03:00:00Z,B-(401호 회로창고 2),22.9,46.8
2026-04-21T03:00:00Z,C-(402호 수입검사),24.8,26.8
2026-04-21T03:00:00Z,D-(406호 기구창고),22.9,45.2
2026-04-21T03:00:00Z,E-(408호 OQC),23.3,29.8
2026-04-21T03:00:00Z,F-(807호 생산 Line),21.6,40.0
2026-04-21T03:00:00Z,G-(401호 기구창고),22.0,44.9
2026-04-21T04:00:00Z,A-(401호 회로창고 1),22.6,52.9
2026-04-21T04:00:00Z,B-(401호 회로창고 2),25.2,42.3
2026-04-21T04:00:00Z,C-(402호 수입검사),28.5,21.2
2026-04-21T04:00:00Z,D-(406호 기구창고),22.3,47.4
2026-04-21T04:00:00Z,E-(408호 OQC),23.4,30.2
2026-04-21T04:00:00Z,F-(807호 생산 Line),21.7,36.6
2026-04-21T04:00:00Z,G-(401호 기구창고),22.2,43.4
2026-04-21T05:00:00Z,A-(401호 회로창고 1),22.6,48.3
2026-04-21T05:00:00Z,B-(401호 회로창고 2),23.5,47.4
2026-04-21T05:00:00Z,C-(402호 수입검사),25.4,23.4
2026-04-21T05:00:00Z,D-(406호 기구창고),21.8,48.3
2026-04-21T05:00:00Z,E-(408호 OQC),23.5,29.8
2026-04-21T05:00:00Z,F-(807호 생산 Line),21.8,38.5
2026-04-21T05:00:00Z,G-(401호 기구창고),22.1,43.9
2026-04-21T06:00:00Z,A-(401호 회로창고 1),22.8,49.0
2026-04-21T06:00:00Z,B-(401호 회로창고 2),23.3,46.1
2026-04-21T06:00:00Z,C-(402호 수입검사),24.3,24.0
2026-04-21T06:00:00Z,D-(406호 기구창고),21.4,45.0
2026-04-21T06:00:00Z,E-(408호 OQC),21.9,24.2
2026-04-21T06:00:00Z,F-(807호 생산 Line),21.6,39.2
2026-04-21T06:00:00Z,G-(401호 기구창고),22.1,43.3
2026-04-21T07:00:00Z,A-(401호 회로창고 1),22.6,50.3
2026-04-21T07:00:00Z,B-(401호 회로창고 2),23.0,47.3
2026-04-21T07:00:00Z,C-(402호 수입검사),23.8,24.1
2026-04-21T07:00:00Z,D-(406호 기구창고),21.0,48.9
2026-04-21T07:00:00Z,E-(408호 OQC),22.4,28.6
2026-04-21T07:00:00Z,F-(807호 생산 Line),21.6,37.5
2026-04-21T07:00:00Z,G-(401호 기구창고),22.1,42.9
2026-04-21T08:00:00Z,A-(401호 회로창고 1),22.7,50.6
2026-04-21T08:00:00Z,B-(401호 회로창고 2),23.1,48.7
2026-04-21T08:00:00Z,C-(402호 수입검사),23.6,24.5
2026-04-21T08:00:00Z,D-(406호 기구창고),21.3,44.4
2026-04-21T08:00:00Z,E-(408호 OQC),22.4,30.9
2026-04-21T08:00:00Z,F-(807호 생산 Line),21.5,38.7
2026-04-21T08:00:00Z,G-(401호 기구창고),21.9,38.0
2026-04-21T09:00:00Z,A-(401호 회로창고 1),22.8,50.6
2026-04-21T09:00:00Z,B-(401호 회로창고 2),22.7,49.1
2026-04-21T10:00:00Z,A-(401호 회로창고 1),22.7,48.0
2026-04-21T10:00:00Z,B-(401호 회로창고 2),22.5,47.9
2026-04-21T11:00:00Z,A-(401호 회로창고 1),22.6,53.1
2026-04-21T11:00:00Z,B-(401호 회로창고 2),22.4,52.8
2026-04-21T12:00:00Z,A-(401호 회로창고 1),22.7,48.7
2026-04-21T12:00:00Z,B-(401호 회로창고 2),22.3,49.2
2026-04-21T13:00:00Z,A-(401호 회로창고 1),22.9,53.9
2026-04-21T13:00:00Z,B-(401호 회로창고 2),22.5,54.5
2026-04-21T14:00:00Z,A-(401호 회로창고 1),22.7,49.8
2026-04-21T14:00:00Z,B-(401호 회로창고 2),22.3,50.5
2026-04-21T15:00:00Z,A-(401호 회로창고 1),22.6,48.5
2026-04-21T15:00:00Z,B-(401호 회로창고 2),22.2,49.0
2026-04-21T16:00:00Z,A-(401호 회로창고 1),22.7,51.5
2026-04-21T16:00:00Z,B-(401호 회로창고 2),22.2,51.6
2026-04-21T17:00:00Z,A-(401호 회로창고 1),22.8,50.2
2026-04-21T17:00:00Z,B-(401호 회로창고 2),22.3,51.1
2026-04-21T18:00:00Z,A-(401호 회로창고 1),22.7,48.4
2026-04-21T18:00:00Z,B-(401호 회로창고 2),22.2,49.2
2026-04-21T19:00:00Z,A-(401호 회로창고 1),22.8,53.2
2026-04-21T19:00:00Z,B-(401호 회로창고 2),22.3,53.8
2026-04-21T20:00:00Z,A-(401호 회로창고 1),22.8,49.4
2026-04-21T20:00:00Z,B-(401호 회로창고 2),22.2,50.7
2026-04-21T21:00:00Z,A-(401호 회로창고 1),22.6,48.1
2026-04-21T21:00:00Z,B-(401호 회로창고 2),22.1,49.0
2026-04-21T22:00:00Z,A-(401호 회로창고 1),22.8,53.8
2026-04-21T22:00:00Z,B-(401호 회로창고 2),22.3,54.6
2026-04-21T23:00:00Z,A-(401호 회로창고 1),22.7,49.8
2026-04-21T23:00:00Z,B-(401호 회로창고 2),22.2,50.9
2026-04-22T00:00:00Z,A-(401호 회로창고 1),22.8,47.2
2026-04-22T00:00:00Z,B-(401호 회로창고 2),22.3,48.2
2026-04-22T00:00:00Z,C-(402호 수입검사),23.2,27.6
2026-04-22T00:00:00Z,D-(406호 기구창고),22.6,35.4
2026-04-22T00:00:00Z,E-(408호 OQC),21.7,32.6
2026-04-22T00:00:00Z,F-(807호 생산 Line),21.3,39.1
2026-04-22T00:00:00Z,G-(401호 기구창고),21.5,45.1
2026-04-22T01:00:00Z,A-(401호 회로창고 1),22.8,50.9
2026-04-22T01:00:00Z,B-(401호 회로창고 2),22.5,50.9
2026-04-22T01:00:00Z,C-(402호 수입검사),23.0,27.2
2026-04-22T01:00:00Z,D-(406호 기구창고),22.7,35.9
2026-04-22T01:00:00Z,E-(408호 OQC),22.3,31.6
2026-04-22T01:00:00Z,F-(807호 생산 Line),21.5,39.3
2026-04-22T01:00:00Z,G-(401호 기구창고),21.6,44.6
2026-04-22T02:00:00Z,A-(401호 회로창고 1),22.9,48.4
2026-04-22T02:00:00Z,B-(401호 회로창고 2),22.7,48.4
2026-04-22T02:00:00Z,C-(402호 수입검사),22.8,26.5
2026-04-22T02:00:00Z,D-(406호 기구창고),22.8,33.4
2026-04-22T02:00:00Z,E-(408호 OQC),22.4,31.2
2026-04-22T02:00:00Z,F-(807호 생산 Line),21.7,39.1
2026-04-22T02:00:00Z,G-(401호 기구창고),21.7,44.4
2026-04-22T03:00:00Z,A-(401호 회로창고 1),22.6,53.3
2026-04-22T03:00:00Z,B-(401호 회로창고 2),22.7,52.5
2026-04-22T03:00:00Z,C-(402호 수입검사),22.9,25.5
2026-04-22T03:00:00Z,D-(406호 기구창고),23.1,32.4
2026-04-22T03:00:00Z,E-(408호 OQC),22.4,32.5
2026-04-22T03:00:00Z,F-(807호 생산 Line),21.8,38.8
2026-04-22T03:00:00Z,G-(401호 기구창고),21.7,44.0
2026-04-22T04:00:00Z,A-(401호 회로창고 1),22.6,50.1
2026-04-22T04:00:00Z,B-(401호 회로창고 2),22.6,49.3
2026-04-22T04:00:00Z,C-(402호 수입검사),22.9,24.5
2026-04-22T04:00:00Z,D-(406호 기구창고),23.5,33.4
2026-04-22T04:00:00Z,E-(408호 OQC),22.5,32.6
2026-04-22T04:00:00Z,F-(807호 생산 Line),21.5,36.5
2026-04-22T04:00:00Z,G-(401호 기구창고),21.8,44.3
2026-04-22T05:00:00Z,A-(401호 회로창고 1),22.8,50.0
2026-04-22T05:00:00Z,B-(401호 회로창고 2),22.8,48.6
2026-04-22T05:00:00Z,C-(402호 수입검사),23.0,23.9
2026-04-22T05:00:00Z,D-(406호 기구창고),23.5,32.6
2026-04-22T05:00:00Z,E-(408호 OQC),22.3,30.0
2026-04-22T05:00:00Z,F-(807호 생산 Line),21.7,39.2
2026-04-22T05:00:00Z,G-(401호 기구창고),21.8,43.4
2026-04-22T06:00:00Z,A-(401호 회로창고 1),22.2,50.3
2026-04-22T06:00:00Z,B-(401호 회로창고 2),22.8,47.8
2026-04-22T06:00:00Z,C-(402호 수입검사),22.9,34.8
2026-04-22T06:00:00Z,D-(406호 기구창고),23.4,32.1
2026-04-22T06:00:00Z,E-(408호 OQC),21.7,32.4
2026-04-22T06:00:00Z,F-(807호 생산 Line),21.8,37.3
2026-04-22T06:00:00Z,G-(401호 기구창고),21.9,43.4
2026-04-22T07:00:00Z,A-(401호 회로창고 1),22.4,51.9
2026-04-22T07:00:00Z,B-(401호 회로창고 2),22.8,49.7
2026-04-22T07:00:00Z,C-(402호 수입검사),22.8,39.1
2026-04-22T07:00:00Z,D-(406호 기구창고),23.4,32.9
2026-04-22T07:00:00Z,E-(408호 OQC),21.7,33.3
2026-04-22T07:00:00Z,F-(807호 생산 Line),21.7,39.8
2026-04-22T07:00:00Z,G-(401호 기구창고),21.7,37.6
2026-04-22T08:00:00Z,A-(401호 회로창고 1),22.8,52.5
2026-04-22T08:00:00Z,B-(401호 회로창고 2),23.0,49.8
2026-04-22T08:00:00Z,C-(402호 수입검사),23.0,30.6
2026-04-22T08:00:00Z,D-(406호 기구창고),23.4,34.4
2026-04-22T08:00:00Z,E-(408호 OQC),21.9,33.7
2026-04-22T08:00:00Z,F-(807호 생산 Line),21.6,37.3
2026-04-22T08:00:00Z,G-(401호 기구창고),21.7,38.3
2026-04-22T09:00:00Z,A-(401호 회로창고 1),22.8,48.2
2026-04-22T09:00:00Z,B-(401호 회로창고 2),22.7,47.4
2026-04-22T10:00:00Z,A-(401호 회로창고 1),23.0,53.4
2026-04-22T10:00:00Z,B-(401호 회로창고 2),22.7,53.4
2026-04-22T11:00:00Z,A-(401호 회로창고 1),22.8,49.4
2026-04-22T11:00:00Z,B-(401호 회로창고 2),22.4,49.9
2026-04-22T12:00:00Z,A-(401호 회로창고 1),22.7,47.6
2026-04-22T12:00:00Z,B-(401호 회로창고 2),22.3,48.4
2026-04-22T13:00:00Z,A-(401호 회로창고 1),23.0,53.5
2026-04-22T13:00:00Z,B-(401호 회로창고 2),22.5,54.7
2026-04-22T14:00:00Z,A-(401호 회로창고 1),22.8,49.2
2026-04-22T14:00:00Z,B-(401호 회로창고 2),22.3,49.4
2026-04-22T15:00:00Z,A-(401호 회로창고 1),22.7,47.8
2026-04-22T15:00:00Z,B-(401호 회로창고 2),22.2,48.8
2026-04-22T16:00:00Z,A-(401호 회로창고 1),22.9,53.7
2026-04-22T16:00:00Z,B-(401호 회로창고 2),22.4,54.5
2026-04-22T17:00:00Z,A-(401호 회로창고 1),22.9,49.4
2026-04-22T17:00:00Z,B-(401호 회로창고 2),22.3,50.7
2026-04-22T18:00:00Z,A-(401호 회로창고 1),22.8,48.2
2026-04-22T18:00:00Z,B-(401호 회로창고 2),22.2,49.3
2026-04-22T19:00:00Z,A-(401호 회로창고 1),22.7,48.9
2026-04-22T19:00:00Z,B-(401호 회로창고 2),22.1,49.5
2026-04-22T20:00:00Z,A-(401호 회로창고 1),22.9,50.7
2026-04-22T20:00:00Z,B-(401호 회로창고 2),22.3,52.0
2026-04-22T21:00:00Z,A-(401호 회로창고 1),22.7,48.8
2026-04-22T21:00:00Z,B-(401호 회로창고 2),22.2,50.0
2026-04-22T22:00:00Z,A-(401호 회로창고 1),22.7,47.6
2026-04-22T22:00:00Z,B-(401호 회로창고 2),22.1,48.8
2026-04-22T23:00:00Z,A-(401호 회로창고 1),22.9,54.0
2026-04-22T23:00:00Z,B-(401호 회로창고 2),22.3,52.1
2026-04-23T00:00:00Z,A-(401호 회로창고 1),22.9,49.7
2026-04-23T00:00:00Z,B-(401호 회로창고 2),22.5,50.4
2026-04-23T00:00:00Z,C-(402호 수입검사),24.3,29.1
2026-04-23T00:00:00Z,D-(406호 기구창고),23.1,42.1
2026-04-23T00:00:00Z,E-(408호 OQC),22.7,34.9
2026-04-23T00:00:00Z,F-(807호 생산 Line),21.3,39.5
2026-04-23T00:00:00Z,G-(401호 기구창고),21.5,44.7
2026-04-23T01:00:00Z,A-(401호 회로창고 1),22.9,49.3
2026-04-23T01:00:00Z,B-(401호 회로창고 2),22.8,48.9
2026-04-23T01:00:00Z,C-(402호 수입검사),23.6,28.9
2026-04-23T01:00:00Z,D-(406호 기구창고),22.7,45.3
2026-04-23T01:00:00Z,E-(408호 OQC),23.0,35.4
2026-04-23T01:00:00Z,F-(807호 생산 Line),21.7,40.4
2026-04-23T01:00:00Z,G-(401호 기구창고),21.6,43.8
2026-04-23T02:00:00Z,A-(401호 회로창고 1),23.0,48.0
2026-04-23T02:00:00Z,B-(401호 회로창고 2),22.9,47.7
2026-04-23T02:00:00Z,C-(402호 수입검사),23.6,28.1
2026-04-23T02:00:00Z,D-(406호 기구창고),22.7,43.7
2026-04-23T02:00:00Z,E-(408호 OQC),22.9,32.2
2026-04-23T02:00:00Z,F-(807호 생산 Line),21.6,40.5
2026-04-23T02:00:00Z,G-(401호 기구창고),21.8,44.3
2026-04-23T03:00:00Z,A-(401호 회로창고 1),22.7,51.6
2026-04-23T03:00:00Z,B-(401호 회로창고 2),22.9,50.5
2026-04-23T03:00:00Z,C-(402호 수입검사),23.6,27.5
2026-04-23T03:00:00Z,D-(406호 기구창고),22.1,43.9
2026-04-23T03:00:00Z,E-(408호 OQC),23.1,33.7
2026-04-23T03:00:00Z,F-(807호 생산 Line),21.8,39.0
2026-04-23T03:00:00Z,G-(401호 기구창고),21.8,44.9
2026-04-23T04:00:00Z,A-(401호 회로창고 1),23.1,48.2
2026-04-23T04:00:00Z,B-(401호 회로창고 2),23.2,47.3
2026-04-23T04:00:00Z,C-(402호 수입검사),25.9,23.1
2026-04-23T04:00:00Z,D-(406호 기구창고),22.0,44.2
2026-04-23T04:00:00Z,E-(408호 OQC),23.1,33.3
2026-04-23T04:00:00Z,F-(807호 생산 Line),21.8,36.7
2026-04-23T04:00:00Z,G-(401호 기구창고),21.9,45.3
2026-04-23T05:00:00Z,A-(401호 회로창고 1),22.9,53.0
2026-04-23T05:00:00Z,B-(401호 회로창고 2),23.1,51.5
2026-04-23T05:00:00Z,C-(402호 수입검사),24.7,23.8
2026-04-23T05:00:00Z,D-(406호 기구창고),21.6,45.7
2026-04-23T05:00:00Z,E-(408호 OQC),23.2,33.3
2026-04-23T05:00:00Z,F-(807호 생산 Line),21.8,38.5
2026-04-23T05:00:00Z,G-(401호 기구창고),22.0,45.3
2026-04-23T06:00:00Z,A-(401호 회로창고 1),23.0,49.3
2026-04-23T06:00:00Z,B-(401호 회로창고 2),22.9,49.0
2026-04-23T06:00:00Z,C-(402호 수입검사),24.3,24.2
2026-04-23T06:00:00Z,D-(406호 기구창고),21.3,46.6
2026-04-23T06:00:00Z,E-(408호 OQC),23.2,32.7
2026-04-23T06:00:00Z,F-(807호 생산 Line),21.5,38.7
2026-04-23T06:00:00Z,G-(401호 기구창고),22.1,44.8
2026-04-23T07:00:00Z,A-(401호 회로창고 1),23.0,47.6
2026-04-23T07:00:00Z,B-(401호 회로창고 2),23.2,46.7
2026-04-23T07:00:00Z,C-(402호 수입검사),24.0,24.0
2026-04-23T07:00:00Z,D-(406호 기구창고),21.2,47.0
2026-04-23T07:00:00Z,E-(408호 OQC),23.2,32.9
2026-04-23T07:00:00Z,F-(807호 생산 Line),21.6,40.4
2026-04-23T07:00:00Z,G-(401호 기구창고),22.2,44.6
2026-04-23T08:00:00Z,A-(401호 회로창고 1),22.9,50.7
2026-04-23T08:00:00Z,B-(401호 회로창고 2),23.1,49.6
2026-04-23T08:00:00Z,C-(402호 수입검사),23.8,24.2
2026-04-23T08:00:00Z,D-(406호 기구창고),21.6,44.4
2026-04-23T08:00:00Z,E-(408호 OQC),23.3,32.5
2026-04-23T08:00:00Z,F-(807호 생산 Line),21.5,38.1
2026-04-23T08:00:00Z,G-(401호 기구창고),22.1,44.4
2026-04-23T09:00:00Z,A-(401호 회로창고 1),22.8,48.3
2026-04-23T09:00:00Z,B-(401호 회로창고 2),22.9,47.7
2026-04-23T10:00:00Z,A-(401호 회로창고 1),22.6,50.9
2026-04-23T10:00:00Z,B-(401호 회로창고 2),22.7,50.5
2026-04-23T11:00:00Z,A-(401호 회로창고 1),22.7,50.6
2026-04-23T11:00:00Z,B-(401호 회로창고 2),22.6,50.2
2026-04-23T12:00:00Z,A-(401호 회로창고 1),22.6,49.4
2026-04-23T12:00:00Z,B-(401호 회로창고 2),22.5,49.3
2026-04-23T13:00:00Z,A-(401호 회로창고 1),22.7,52.6
2026-04-23T13:00:00Z,B-(401호 회로창고 2),22.6,52.0
2026-04-23T14:00:00Z,A-(401호 회로창고 1),22.7,49.2
2026-04-23T14:00:00Z,B-(401호 회로창고 2),22.4,49.8
2026-04-23T15:00:00Z,A-(401호 회로창고 1),22.8,47.6
2026-04-23T15:00:00Z,B-(401호 회로창고 2),22.4,48.1
2026-04-23T16:00:00Z,A-(401호 회로창고 1),22.7,51.3
2026-04-23T16:00:00Z,B-(401호 회로창고 2),22.4,51.7
2026-04-23T17:00:00Z,A-(401호 회로창고 1),22.7,48.5
2026-04-23T17:00:00Z,B-(401호 회로창고 2),22.3,49.3
2026-04-23T18:00:00Z,A-(401호 회로창고 1),22.8,52.5
2026-04-23T18:00:00Z,B-(401호 회로창고 2),22.4,53.0
2026-04-23T19:00:00Z,A-(401호 회로창고 1),22.6,50.8
2026-04-23T19:00:00Z,B-(401호 회로창고 2),22.3,51.3
2026-04-23T20:00:00Z,A-(401호 회로창고 1),22.7,48.8
2026-04-23T20:00:00Z,B-(401호 회로창고 2),22.2,49.6
2026-04-23T21:00:00Z,A-(401호 회로창고 1),22.7,47.3
2026-04-23T21:00:00Z,B-(401호 회로창고 2),22.2,48.3
2026-04-23T22:00:00Z,A-(401호 회로창고 1),22.6,52.5
2026-04-23T22:00:00Z,B-(401호 회로창고 2),22.3,52.9
2026-04-23T23:00:00Z,A-(401호 회로창고 1),22.6,49.3
2026-04-23T23:00:00Z,B-(401호 회로창고 2),22.2,50.1
2026-04-24T00:00:00Z,A-(401호 회로창고 1),22.7,47.2
2026-04-24T00:00:00Z,B-(401호 회로창고 2),22.1,47.9
2026-04-24T00:00:00Z,C-(402호 수입검사),23.9,30.2
2026-04-24T00:00:00Z,D-(406호 기구창고),23.8,40.9
2026-04-24T00:00:00Z,E-(408호 OQC),22.9,29.9
2026-04-24T00:00:00Z,F-(807호 생산 Line),21.6,36.8
2026-04-24T00:00:00Z,G-(401호 기구창고),21.5,44.6
2026-04-24T01:00:00Z,A-(401호 회로창고 1),22.6,52.2
2026-04-24T01:00:00Z,B-(401호 회로창고 2),22.4,52.2
2026-04-24T01:00:00Z,C-(402호 수입검사),23.6,27.6
2026-04-24T01:00:00Z,D-(406호 기구창고),23.6,40.0
2026-04-24T01:00:00Z,E-(408호 OQC),23.1,30.8
2026-04-24T01:00:00Z,F-(807호 생산 Line),21.7,40.2
2026-04-24T01:00:00Z,G-(401호 기구창고),21.7,44.5
2026-04-24T02:00:00Z,A-(401호 회로창고 1),22.9,47.9
2026-04-24T02:00:00Z,B-(401호 회로창고 2),22.8,47.4
2026-04-24T02:00:00Z,C-(402호 수입검사),23.6,26.7
2026-04-24T02:00:00Z,D-(406호 기구창고),23.0,34.7
2026-04-24T02:00:00Z,E-(408호 OQC),23.1,30.5
2026-04-24T02:00:00Z,F-(807호 생산 Line),21.7,38.1
2026-04-24T02:00:00Z,G-(401호 기구창고),21.8,42.4
2026-04-24T03:00:00Z,A-(401호 회로창고 1),22.7,46.4
2026-04-24T03:00:00Z,B-(401호 회로창고 2),23.0,46.8
